epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
35,155.168,1.35668,1.13276,1.06641,0.39033,0.43038,0.36886,0.20028,1.65651,3.93955,1.16115,0.00931067,0.00931067,0.00931067
36,159.809,1.38217,1.16522,1.08385,0.4358,0.46106,0.32341,0.1782,1.65697,4.44544,1.13847,0.00927057,0.00927057,0.00927057
37,164.528,1.42377,1.1557,1.06952,0.30342,0.42801,0.24801,0.13416,1.71294,7.07418,1.17801,0.00922942,0.00922942,0.00922942
38,169.18,1.37161,1.13201,1.07808,0.27229,0.43204,0.26975,0.13986,1.69163,4.12766,1.14114,0.00918725,0.00918725,0.00918725
39,174.03,1.35544,1.13297,1.08303,0.26618,0.44543,0.24226,0.13286,1.78789,1.92199,1.21642,0.00914405,0.00914405,0.00914405
40,178.68,1.37105,1.09704,1.06822,0.37448,0.40819,0.28003,0.13332,1.94121,2.2546,1.28978,0.00909984,0.00909984,0.00909984
41,183.338,1.37152,1.09394,1.07971,0.50903,0.42193,0.34979,0.15411,2.02164,2.19968,1.33147,0.00905463,0.00905463,0.00905463
42,188.003,1.3921,1.09592,1.08496,0.4079,0.44349,0.34148,0.19697,1.7749,1.75629,1.15116,0.00900844,0.00900844,0.00900844
43,192.733,1.38153,1.06308,1.06535,0.34542,0.38659,0.28041,0.17166,1.73123,1.72471,1.14945,0.00896127,0.00896127,0.00896127
44,197.408,1.31863,1.09439,1.05215,0.35104,0.36156,0.24548,0.14345,1.80435,2.45825,1.19618,0.00891313,0.00891313,0.00891313
45,202.108,1.37608,1.08932,1.08675,0.34103,0.4123,0.22723,0.13794,1.71654,3.70595,1.11515,0.00886404,0.00886404,0.00886404
46,206.669,1.33571,1.08638,1.05348,0.23523,0.44162,0.21815,0.12324,1.80001,6.15202,1.12787,0.00881401,0.00881401,0.00881401
47,211.379,1.36651,1.07471,1.04515,0.2485,0.42244,0.23717,0.10664,1.7592,4.21973,1.1369,0.00876305,0.00876305,0.00876305
48,215.988,1.39344,1.09839,1.06674,0.47864,0.43926,0.34427,0.17361,1.72427,3.7028,1.12348,0.00871117,0.00871117,0.00871117
49,220.728,1.33585,1.06929,1.05975,0.56498,0.46229,0.49767,0.28505,1.62597,3.55574,1.09018,0.00865839,0.00865839,0.00865839
50,225.518,1.37471,1.07186,1.07773,0.54934,0.35878,0.37671,0.18881,1.63127,2.83415,1.1222,0.00860473,0.00860473,0.00860473
51,229.938,1.3332,1.06462,1.06473,0.39796,0.35516,0.29761,0.16122,1.68741,4.0792,1.11171,0.00855018,0.00855018,0.00855018
52,234.781,1.32018,1.05043,1.06528,0.36377,0.49529,0.32998,0.16102,1.58794,3.19308,1.07719,0.00849477,0.00849477,0.00849477
53,239.553,1.29212,1.0289,1.04497,0.32262,0.61306,0.33876,0.20309,1.83777,3.75042,1.16874,0.00843851,0.00843851,0.00843851
54,244.299,1.31379,1.01791,1.05622,0.32394,0.51572,0.32764,0.16641,2.06883,3.04557,1.26682,0.00838141,0.00838141,0.00838141
55,248.989,1.29983,0.99832,1.02484,0.43402,0.41397,0.31912,0.14891,2.22387,2.54494,1.34757,0.00832349,0.00832349,0.00832349
56,253.728,1.31959,1.04776,1.04866,0.26703,0.52352,0.29293,0.13403,2.01037,2.15622,1.32789,0.00826477,0.00826477,0.00826477
57,258.418,1.25402,1.0288,1.05007,0.28671,0.41211,0.24792,0.10017,1.83691,2.38794,1.31352,0.00820525,0.00820525,0.00820525
58,263.023,1.24197,0.96146,1.02661,0.36936,0.44799,0.2808,0.14432,1.70074,2.06994,1.16603,0.00814495,0.00814495,0.00814495
59,267.529,1.25995,0.96064,1.02267,0.33319,0.3577,0.27415,0.15309,1.76639,2.00682,1.13141,0.00808389,0.00808389,0.00808389
60,272.248,1.2803,0.99315,1.03867,0.44233,0.44007,0.35614,0.18845,1.77682,1.90931,1.20087,0.00802208,0.00802208,0.00802208
61,276.523,1.30812,0.97164,1.03607,0.41382,0.57523,0.38172,0.21724,1.7393,1.80809,1.16965,0.00795954,0.00795954,0.00795954
62,280.779,1.28222,0.98372,1.04113,0.56545,0.58213,0.49085,0.28522,1.60363,1.72647,1.06316,0.00789628,0.00789628,0.00789628
63,285.558,1.25115,0.99176,1.02693,0.59435,0.74299,0.65923,0.41955,1.50261,1.26574,1.06414,0.00783231,0.00783231,0.00783231
64,290.299,1.26254,0.98501,1.02635,0.63492,0.58651,0.60324,0.39384,1.53804,1.24879,1.08829,0.00776766,0.00776766,0.00776766
65,294.988,1.27362,0.99239,1.03541,0.62003,0.43507,0.5244,0.33093,1.64688,1.50253,1.14178,0.00770234,0.00770234,0.00770234
66,299.693,1.31849,1.01413,1.04905,0.6647,0.6296,0.67955,0.41827,1.51495,1.2611,1.04988,0.00763637,0.00763637,0.00763637
67,304.208,1.32549,1.00981,1.04081,0.62185,0.6231,0.72363,0.3878,1.50835,1.14923,1.05718,0.00756976,0.00756976,0.00756976
68,309.106,1.24817,0.98183,1.02558,0.61409,0.62693,0.62377,0.37669,1.46302,1.20851,1.04889,0.00750252,0.00750252,0.00750252
69,313.619,1.23195,0.98881,1.0222,0.79114,0.4502,0.54384,0.2883,1.67391,1.35876,1.14638,0.00743468,0.00743468,0.00743468
70,318.079,1.25148,1.04326,1.03667,0.43815,0.40789,0.4836,0.28921,1.58996,1.34535,1.06484,0.00736625,0.00736625,0.00736625
71,322.828,1.27736,1.02435,1.03469,0.42223,0.61449,0.57245,0.35692,1.42945,1.18353,1.0323,0.00729725,0.00729725,0.00729725
72,327.574,1.27714,0.97919,1.0454,0.5419,0.70609,0.68016,0.42751,1.46051,1.26821,1.04104,0.0072277,0.0072277,0.0072277
73,332.188,1.19551,0.92254,1.01736,0.7034,0.58507,0.67339,0.39493,1.51916,1.27155,1.08314,0.00715761,0.00715761,0.00715761
74,336.813,1.23685,0.94794,1.03281,0.58089,0.52482,0.5186,0.30353,1.4871,1.3654,1.06609,0.007087,0.007087,0.007087
75,341.513,1.2484,0.93448,1.03909,0.63388,0.57754,0.58936,0.30695,1.54361,1.47447,1.11221,0.00701588,0.00701588,0.00701588
76,346.133,1.21297,0.92577,1.02351,0.70015,0.47119,0.55224,0.25873,1.63509,1.63349,1.24643,0.00694428,0.00694428,0.00694428
77,350.461,1.18731,0.93999,1.00282,0.6853,0.5231,0.57512,0.26954,1.6165,1.54386,1.22786,0.00687222,0.00687222,0.00687222
78,354.918,1.20566,0.92111,1.01484,0.75714,0.54524,0.64661,0.3403,1.5741,1.42679,1.14718,0.0067997,0.0067997,0.0067997
79,359.639,1.23447,0.94973,1.01656,0.75787,0.63223,0.7521,0.4599,1.46127,1.19206,1.0597,0.00672675,0.00672675,0.00672675
80,364.398,1.2046,0.91139,1.02823,0.52091,0.67755,0.62897,0.41876,1.51959,1.29048,1.05258,0.00665339,0.00665339,0.00665339
81,369.159,1.2095,0.92223,1.0287,0.68064,0.63051,0.63564,0.40527,1.55849,1.23978,1.05501,0.00657963,0.00657963,0.00657963
82,374.018,1.23607,0.91641,1.01993,0.56545,0.79581,0.67705,0.45321,1.45524,1.11965,1.02562,0.0065055,0.0065055,0.0065055
83,378.795,1.23436,0.93932,0.99927,0.70983,0.53813,0.68927,0.49024,1.42817,1.10268,1.02385,0.00643101,0.00643101,0.00643101
84,383.519,1.23599,0.93693,1.01404,0.53729,0.74566,0.64876,0.41926,1.5035,1.24059,1.06207,0.00635617,0.00635617,0.00635617
85,388.129,1.19706,0.89469,1.00567,0.65272,0.58137,0.62622,0.37256,1.60529,1.3703,1.11374,0.00628101,0.00628101,0.00628101
86,392.838,1.19033,0.93813,1.01585,0.57414,0.58111,0.58749,0.39208,1.56403,1.33101,1.04418,0.00620555,0.00620555,0.00620555
87,397.479,1.21574,0.92337,1.02541,0.56928,0.62703,0.64047,0.41984,1.4692,1.25033,1.01664,0.00612981,0.00612981,0.00612981
88,401.639,1.23017,0.92516,1.00714,0.63503,0.522,0.53889,0.35444,1.47693,1.29215,1.03871,0.0060538,0.0060538,0.0060538
89,404.359,1.19545,0.88845,0.99516,0.56602,0.61366,0.63064,0.39736,1.52341,1.20287,1.03296,0.00597754,0.00597754,0.00597754
90,407.113,1.14193,0.86772,1.01929,0.57242,0.65573,0.64589,0.41187,1.46343,1.21966,1.01181,0.00590105,0.00590105,0.00590105
91,410.209,1.20767,0.90341,1.0086,0.68577,0.53001,0.59125,0.3759,1.72199,1.46314,1.06289,0.00582435,0.00582435,0.00582435
92,414.229,1.24791,0.89589,0.99633,0.55396,0.54485,0.57965,0.37949,1.71824,1.34803,1.06401,0.00574746,0.00574746,0.00574746
93,417.341,1.19205,0.87751,1.00822,0.42963,0.6964,0.55849,0.361,1.39089,1.16698,1.0011,0.0056704,0.0056704,0.0056704
94,419.951,1.1353,0.87361,1.01015,0.53088,0.58395,0.57215,0.3601,1.4343,1.13275,1.02775,0.00559318,0.00559318,0.00559318
95,422.807,1.19901,0.91003,1.01414,0.60184,0.58192,0.65131,0.39147,1.50818,1.15093,1.04136,0.00551584,0.00551584,0.00551584
96,425.491,1.14033,0.81992,0.98328,0.62307,0.63711,0.67732,0.45473,1.36394,1.10109,1.00603,0.00543837,0.00543837,0.00543837
97,428.491,1.19314,0.90106,1.00306,0.66375,0.59981,0.64242,0.41057,1.35569,1.20338,0.99538,0.00536081,0.00536081,0.00536081
98,431.369,1.15429,0.84833,1.00675,0.59788,0.59498,0.5955,0.40264,1.35681,1.41716,0.99234,0.00528318,0.00528318,0.00528318
99,434.152,1.18419,0.88155,1.01856,0.66737,0.60581,0.63738,0.43051,1.37969,1.35446,1.01961,0.00520548,0.00520548,0.00520548
100,436.93,1.17835,0.87561,1.00622,0.69016,0.73065,0.7274,0.48718,1.40853,1.05092,1.02739,0.00512775,0.00512775,0.00512775
101,439.719,1.18379,0.877,1.01613,0.51511,0.74054,0.6745,0.45685,1.3726,1.15691,1.01605,0.00505,0.00505,0.00505
102,442.546,1.14326,0.84423,0.98803,0.50448,0.75748,0.65133,0.45559,1.37632,1.14037,1.01974,0.00497225,0.00497225,0.00497225
103,445.311,1.14465,0.8682,1.00712,0.43347,0.69481,0.52373,0.34486,1.42634,1.33621,1.01128,0.00489452,0.00489452,0.00489452
104,448.026,1.12862,0.85958,0.99569,0.55114,0.69242,0.53656,0.33585,1.38459,1.32086,1.00518,0.00481682,0.00481682,0.00481682
105,450.605,1.17581,0.87129,1.01607,0.53804,0.70153,0.59022,0.4177,1.34543,1.16255,1.00954,0.00473919,0.00473919,0.00473919
106,453.49,1.11041,0.83974,0.99141,0.70915,0.6887,0.68207,0.47147,1.30159,1.07194,0.98527,0.00466163,0.00466163,0.00466163
107,456.611,1.1242,0.8178,0.98529,0.83111,0.6262,0.76182,0.52307,1.3702,1.01487,1.01036,0.00458416,0.00458416,0.00458416
108,460.261,1.10285,0.81445,0.98457,0.75345,0.679,0.77758,0.54298,1.35489,0.99754,1.01258,0.00450682,0.00450682,0.00450682
109,463.603,1.10788,0.85745,0.97881,0.72196,0.71726,0.76235,0.54703,1.29413,0.97305,0.97794,0.0044296,0.0044296,0.0044296
110,466.647,1.12158,0.81463,0.96935,0.7258,0.65586,0.73584,0.48891,1.3112,0.99982,0.98341,0.00435254,0.00435254,0.00435254
111,469.702,1.10449,0.81619,0.97598,0.72787,0.70693,0.71155,0.44202,1.33538,1.02787,1.01723,0.00427565,0.00427565,0.00427565
112,472.698,1.08649,0.85188,0.99219,0.77897,0.67953,0.72871,0.47863,1.34386,1.02064,1.00907,0.00419895,0.00419895,0.00419895
113,475.736,1.14762,0.85006,0.99715,0.68372,0.70064,0.76851,0.54448,1.34304,1.01335,0.99867,0.00412246,0.00412246,0.00412246
114,478.65,1.10787,0.81435,0.97676,0.76808,0.76867,0.79913,0.56239,1.31215,0.92997,0.98282,0.0040462,0.0040462,0.0040462
115,481.565,1.11324,0.81072,0.99084,0.81227,0.64468,0.78291,0.52197,1.3495,0.99116,0.9979,0.00397019,0.00397019,0.00397019
116,484.519,1.11992,0.79858,0.96583,0.64514,0.65583,0.67433,0.40665,1.42736,1.13726,1.01574,0.00389445,0.00389445,0.00389445
117,487.405,1.11847,0.80121,0.98542,0.58754,0.60149,0.62331,0.3798,1.44694,1.21313,1.0196,0.00381899,0.00381899,0.00381899
118,490.855,1.11349,0.8141,0.97255,0.57204,0.73909,0.71169,0.46711,1.35941,1.07116,0.99893,0.00374383,0.00374383,0.00374383
119,494.095,1.10625,0.79696,0.98454,0.66601,0.77459,0.78715,0.51116,1.34235,1.17512,0.99033,0.00366899,0.00366899,0.00366899
120,497.282,1.11156,0.82225,0.99801,0.70889,0.76461,0.80237,0.55041,1.34288,1.01165,0.98882,0.0035945,0.0035945,0.0035945
121,500.544,1.07862,0.76173,0.96691,0.80615,0.71782,0.78356,0.53414,1.35676,1.11524,0.99905,0.00352037,0.00352037,0.00352037
122,503.806,1.09006,0.79584,0.9773,0.6986,0.77089,0.75929,0.49403,1.33649,1.09513,0.99193,0.00344661,0.00344661,0.00344661
123,507.066,1.11718,0.81856,0.97209,0.73735,0.69491,0.7849,0.49663,1.3211,1.00674,0.9779,0.00337325,0.00337325,0.00337325
124,510.378,1.06938,0.81177,0.97613,0.72038,0.59132,0.72394,0.5001,1.33115,0.99738,0.98959,0.0033003,0.0033003,0.0033003
125,513.631,1.04662,0.78596,0.96513,0.66755,0.67749,0.72061,0.49822,1.31179,0.98921,0.99528,0.00322778,0.00322778,0.00322778
126,516.845,1.06543,0.80746,0.972,0.7127,0.75535,0.79615,0.55974,1.27731,0.9347,0.98056,0.00315572,0.00315572,0.00315572
127,520.147,1.0442,0.72878,0.951,0.80522,0.76316,0.83368,0.58556,1.27572,0.91833,0.97288,0.00308412,0.00308412,0.00308412
128,523.492,1.06532,0.78078,0.96677,0.81296,0.75767,0.82882,0.57505,1.28031,0.99939,0.97427,0.003013,0.003013,0.003013
129,526.923,1.05077,0.7413,0.96341,0.88724,0.6976,0.84637,0.61481,1.29116,0.95936,0.96819,0.00294239,0.00294239,0.00294239
130,530.123,1.05652,0.73569,0.95266,0.70918,0.71936,0.74661,0.53884,1.31115,0.97952,0.97325,0.0028723,0.0028723,0.0028723
131,533.062,1.04754,0.73485,0.96025,0.6811,0.71334,0.73217,0.52312,1.32448,1.04151,0.97607,0.00280275,0.00280275,0.00280275
132,536.179,1.0757,0.77512,0.96556,0.67304,0.69314,0.69241,0.46717,1.30482,1.09067,0.98341,0.00273375,0.00273375,0.00273375
133,539.464,1.0955,0.78463,0.98454,0.69387,0.68312,0.71928,0.47486,1.30654,1.02738,0.98056,0.00266532,0.00266532,0.00266532
134,542.817,1.07185,0.74605,0.96166,0.80468,0.69712,0.79559,0.54644,1.30669,0.98112,0.9778,0.00259748,0.00259748,0.00259748
135,546.183,1.06562,0.742,0.95235,0.81238,0.72158,0.82635,0.55009,1.31523,0.97061,0.9841,0.00253024,0.00253024,0.00253024
136,549.511,1.04987,0.74572,0.9445,0.79265,0.78304,0.85898,0.58075,1.3034,0.93298,0.97282,0.00246363,0.00246363,0.00246363
137,552.841,1.05516,0.73879,0.9572,0.85475,0.75593,0.86713,0.62504,1.28683,0.9085,0.97011,0.00239766,0.00239766,0.00239766
138,556.357,1.03212,0.72505,0.94755,0.92049,0.70187,0.8699,0.64861,1.27114,0.92019,0.96636,0.00233234,0.00233234,0.00233234
139,559.773,1.05472,0.71776,0.9477,0.71278,0.77188,0.84577,0.63917,1.26322,0.95339,0.9577,0.00226769,0.00226769,0.00226769
140,563.126,1.01035,0.71096,0.94613,0.72589,0.75897,0.81086,0.61543,1.27613,0.97124,0.96239,0.00220372,0.00220372,0.00220372
141,566.449,1.01496,0.72651,0.9818,0.70195,0.76607,0.80368,0.56858,1.27768,0.97105,0.97089,0.00214046,0.00214046,0.00214046
142,570.271,1.06424,0.73182,0.96323,0.68257,0.81532,0.81408,0.59404,1.25636,0.93275,0.96373,0.00207792,0.00207792,0.00207792
143,574.302,1.02021,0.72642,0.96498,0.85842,0.73506,0.85147,0.62353,1.25128,0.90227,0.96447,0.00201611,0.00201611,0.00201611
144,577.344,1.03748,0.70975,0.96071,0.89589,0.70959,0.85902,0.62975,1.27333,0.8983,0.96993,0.00195505,0.00195505,0.00195505
145,580.663,1.01526,0.68245,0.9476,0.80149,0.74042,0.8512,0.61554,1.28195,0.9012,0.96846,0.00189475,0.00189475,0.00189475
146,583.699,0.99133,0.68003,0.94322,0.84698,0.72993,0.84382,0.57911,1.30587,0.95212,0.96752,0.00183523,0.00183523,0.00183523
147,586.626,0.99441,0.7196,0.9414,0.82848,0.73335,0.83744,0.57081,1.2935,0.95811,0.97332,0.00177651,0.00177651,0.00177651
148,589.579,1.02248,0.68141,0.94763,0.76637,0.70618,0.80749,0.55696,1.27187,0.93985,0.96312,0.00171859,0.00171859,0.00171859
149,592.51,1.02665,0.68734,0.94356,0.68214,0.70513,0.77516,0.55805,1.25955,0.98066,0.95649,0.00166149,0.00166149,0.00166149
150,595.394,0.96951,0.6813,0.94145,0.76449,0.70014,0.81493,0.58346,1.26252,0.93413,0.95567,0.00160523,0.00160523,0.00160523
151,598.329,0.98378,0.65421,0.93346,0.78481,0.73302,0.83647,0.62436,1.23999,0.89311,0.94903,0.00154982,0.00154982,0.00154982
152,601.253,0.95646,0.6754,0.93711,0.83087,0.75463,0.85438,0.65366,1.23695,0.88596,0.94887,0.00149527,0.00149527,0.00149527
153,604.164,0.98483,0.67021,0.9466,0.84295,0.74538,0.85246,0.64755,1.25057,0.89355,0.95676,0.00144161,0.00144161,0.00144161
154,607.136,0.99574,0.69725,0.9353,0.83711,0.7549,0.86097,0.65053,1.25746,0.90199,0.96242,0.00138883,0.00138883,0.00138883
155,610.055,0.9847,0.67117,0.95546,0.83898,0.75124,0.86424,0.64217,1.25434,0.89022,0.96381,0.00133695,0.00133695,0.00133695
156,613.012,0.95478,0.66804,0.93335,0.85199,0.73212,0.86321,0.64891,1.23915,0.8782,0.95738,0.00128599,0.00128599,0.00128599
157,615.947,0.96907,0.65782,0.9358,0.78276,0.7616,0.85827,0.64895,1.23194,0.88712,0.95138,0.00123596,0.00123596,0.00123596
158,618.928,0.96068,0.67612,0.9401,0.74346,0.76142,0.84904,0.64217,1.25114,0.89316,0.95363,0.00118687,0.00118687,0.00118687
159,621.849,0.95822,0.68128,0.9429,0.76276,0.74667,0.84011,0.62998,1.28893,0.91435,0.95889,0.00113873,0.00113873,0.00113873
160,624.812,0.97616,0.67515,0.92783,0.65111,0.87766,0.84834,0.6378,1.27936,0.91009,0.95631,0.00109156,0.00109156,0.00109156
161,627.735,0.95572,0.63811,0.91193,0.81681,0.74334,0.84607,0.64125,1.26202,0.90248,0.95254,0.00104537,0.00104537,0.00104537
162,630.644,0.97425,0.68117,0.93937,0.81994,0.73398,0.8389,0.61779,1.25618,0.91553,0.95337,0.00100016,0.00100016,0.00100016
163,633.517,0.94651,0.65025,0.92775,0.74081,0.80077,0.84039,0.62249,1.2399,0.90313,0.94984,0.000955951,0.000955951,0.000955951
164,636.853,0.96876,0.67808,0.92738,0.78962,0.79984,0.84324,0.63301,1.24761,0.89337,0.95164,0.000912754,0.000912754,0.000912754
165,640.224,0.93722,0.64149,0.92271,0.72191,0.79967,0.83414,0.63409,1.25391,0.89255,0.95284,0.000870577,0.000870577,0.000870577
166,643.57,0.93231,0.63281,0.91272,0.70557,0.79559,0.83496,0.62428,1.2428,0.88699,0.94955,0.000829431,0.000829431,0.000829431
167,646.825,0.95556,0.655,0.9228,0.74428,0.79607,0.8459,0.65469,1.2312,0.87866,0.94682,0.000789327,0.000789327,0.000789327
168,650.043,0.94308,0.63732,0.92075,0.78765,0.82951,0.85987,0.67002,1.22559,0.86604,0.94638,0.000750274,0.000750274,0.000750274
169,653.279,0.92223,0.62786,0.92449,0.77431,0.84166,0.86308,0.67247,1.22493,0.85681,0.94843,0.000712282,0.000712282,0.000712282
170,656.371,0.91443,0.6434,0.9416,0.75378,0.83474,0.86825,0.66757,1.22723,0.86498,0.9516,0.00067536,0.00067536,0.00067536
171,659.696,0.9391,0.6437,0.91746,0.87003,0.73767,0.86368,0.66589,1.23078,0.87089,0.95369,0.000639518,0.000639518,0.000639518
172,662.977,0.9568,0.65329,0.92445,0.85949,0.74525,0.85839,0.65999,1.22205,0.87454,0.95498,0.000604763,0.000604763,0.000604763
173,666.366,0.91416,0.62913,0.91249,0.81981,0.78696,0.85549,0.67721,1.21722,0.88584,0.95178,0.000571106,0.000571106,0.000571106
174,669.746,0.90933,0.63685,0.90928,0.78561,0.75629,0.83528,0.64145,1.21679,0.88943,0.95098,0.000538554,0.000538554,0.000538554
175,673.047,0.92202,0.63019,0.91356,0.84813,0.72003,0.84051,0.64987,1.21391,0.88563,0.95128,0.000507115,0.000507115,0.000507115
176,676.477,0.9477,0.63512,0.91978,0.79497,0.74012,0.8368,0.63871,1.21062,0.8918,0.9491,0.000476796,0.000476796,0.000476796
177,679.599,0.91346,0.65194,0.93344,0.80782,0.70498,0.82795,0.62528,1.22,0.91856,0.9495,0.000447606,0.000447606,0.000447606
178,682.768,0.93352,0.62753,0.92949,0.68233,0.80842,0.83133,0.62289,1.2223,0.94218,0.94885,0.000419552,0.000419552,0.000419552
179,686.205,0.92834,0.62276,0.90969,0.67589,0.79829,0.83261,0.61532,1.2227,0.96285,0.9474,0.00039264,0.00039264,0.00039264
180,689.547,0.92048,0.61104,0.91335,0.65885,0.84572,0.83142,0.61467,1.2268,0.96759,0.94673,0.000366877,0.000366877,0.000366877
181,692.967,0.92677,0.62086,0.91627,0.67418,0.81319,0.8288,0.61494,1.229,0.96625,0.94699,0.00034227,0.00034227,0.00034227
182,696.2,0.92306,0.62478,0.92022,0.7086,0.79257,0.82775,0.6194,1.23255,0.9548,0.94909,0.000318825,0.000318825,0.000318825
183,699.487,0.9066,0.61883,0.91366,0.6645,0.81484,0.82591,0.6235,1.23881,0.93793,0.9505,0.000296546,0.000296546,0.000296546
184,703.009,0.92798,0.62729,0.92905,0.65415,0.82636,0.82461,0.61932,1.23998,0.92436,0.95111,0.000275441,0.000275441,0.000275441
185,706.435,0.89544,0.61018,0.92473,0.64908,0.83777,0.82164,0.62377,1.23802,0.92336,0.94881,0.000255513,0.000255513,0.000255513
186,710.048,0.93498,0.61927,0.91366,0.63884,0.84625,0.82922,0.62809,1.23199,0.91529,0.94588,0.000236769,0.000236769,0.000236769
187,713.523,0.87879,0.59992,0.91407,0.71641,0.75991,0.83467,0.65179,1.22516,0.90558,0.94446,0.000219212,0.000219212,0.000219212
