epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,2222.11,1.11351,0.70613,0.86276,0.83203,0.80436,0.84835,0.6455,1.36437,0.90638,0.89121,0.000236769,0.000236769,0.000236769
187,2233.95,1.09855,0.72565,0.86869,0.83021,0.80399,0.84996,0.64725,1.35995,0.90483,0.8895,0.000219212,0.000219212,0.000219212
188,2245.52,1.07531,0.70995,0.86588,0.83584,0.80007,0.86764,0.67676,1.358,0.90114,0.88853,0.000202847,0.000202847,0.000202847
189,2257.6,1.08186,0.72802,0.86879,0.83584,0.80007,0.86764,0.67676,1.358,0.90114,0.88853,0.000187678,0.000187678,0.000187678
190,2269.46,1.12146,0.72,0.8676,0.82866,0.80081,0.86789,0.67597,1.35682,0.89986,0.88769,0.000173709,0.000173709,0.000173709
191,2280.98,1.11302,0.76572,0.85614,0.83376,0.7969,0.86815,0.67665,1.35668,0.89782,0.88738,0.000160943,0.000160943,0.000160943
192,2292.59,1.08351,0.75012,0.852,0.84057,0.79638,0.87019,0.67832,1.35819,0.89672,0.88718,0.000149383,0.000149383,0.000149383
193,2304.17,1.09825,0.74076,0.84735,0.84057,0.79638,0.87019,0.67832,1.35819,0.89672,0.88718,0.000139032,0.000139032,0.000139032
194,2315.84,1.07702,0.7427,0.85522,0.83915,0.79298,0.86894,0.67807,1.35969,0.89578,0.88707,0.000129893,0.000129893,0.000129893
195,2327.87,1.10955,0.77848,0.8766,0.83384,0.79489,0.86758,0.6768,1.36181,0.89492,0.88705,0.000121968,0.000121968,0.000121968
196,2339.39,1.13585,0.78857,0.86913,0.83609,0.7902,0.86743,0.67618,1.36362,0.89301,0.88723,0.000115259,0.000115259,0.000115259
197,2350.92,1.09886,0.7252,0.85725,0.83609,0.7902,0.86743,0.67618,1.36362,0.89301,0.88723,0.000109768,0.000109768,0.000109768
198,2362.22,1.11786,0.7274,0.85501,0.80506,0.81762,0.86722,0.67688,1.36372,0.8918,0.88776,0.000105495,0.000105495,0.000105495
199,2373.69,1.08258,0.72261,0.86094,0.83266,0.7902,0.86748,0.67704,1.36284,0.89206,0.888,0.000102443,0.000102443,0.000102443
200,2385.35,1.10062,0.7348,0.86364,0.82531,0.79885,0.86843,0.67678,1.36496,0.89265,0.88879,0.000100611,0.000100611,0.000100611
