epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,199.258,1.80367,1.34127,1.01813,0,0,0,0,3.57031,886.881,9.21949,0.052207,0.00520702,0.00520702
19,210.299,1.75309,1.33161,1.04311,0,0,0,0,3.43912,686.579,6.75292,0.0494899,0.00548993,0.00548993
20,221.272,1.70325,1.24668,1.01645,0,0,0,0,4.04895,983.7,7.38057,0.0467709,0.00577089,0.00577089
21,232.313,1.78535,1.27788,1.01115,0,0,0,0,4.15201,1405.15,11.068,0.0440498,0.00604979,0.00604979
22,243.678,1.76435,1.27861,0.98507,0,0,0,0,4.70827,2305.14,21.3155,0.0413265,0.00632653,0.00632653
23,255.133,1.7,1.30762,1.0096,0,0,0,0,4.78561,1988.36,19.838,0.038601,0.006601,0.006601
24,266.59,1.78358,1.2427,1.01265,0,0,0,0,4.30426,1658.8,15.8965,0.0358731,0.00687312,0.00687312
25,278.257,1.7315,1.2795,1.03835,0,0,0,0,4.23536,1662.25,11.0688,0.0331428,0.00714277,0.00714277
26,290.068,1.74547,1.28967,1.00067,0,0,0,0,4.0802,2019.66,9.98274,0.0304099,0.00740987,0.00740987
27,302.099,1.68073,1.2991,1.00352,0,0,0,0,4.2146,1895.84,10.2508,0.0276743,0.00767431,0.00767431
28,314.339,1.68313,1.2611,1.01695,0,0,0,0,4.58609,1990.78,11.016,0.024936,0.007936,0.007936
29,326.355,1.6149,1.20478,0.97936,0,0,0,0,4.58609,1990.78,11.016,0.0221948,0.00819485,0.00819485
30,337.856,1.58919,1.23484,1.02084,0,0,0,0,4.27148,905.109,5.69217,0.0194508,0.00845076,0.00845076
31,349.204,1.61144,1.17857,0.99727,0,0,0,0,3.73536,758.86,3.43011,0.0167036,0.00870364,0.00870364
32,360.306,1.67464,1.18535,0.99688,0,0,0,0,3.17182,325.979,2.60262,0.0139534,0.00895341,0.00895341
33,371.407,1.61518,1.24011,0.99881,0,0,0,0,3.17182,325.979,2.60262,0.0112,0.00919996,0.00919996
34,382.572,1.70123,1.21818,1.01451,0.0003,0.05556,0.00017,6e-05,2.66143,84.6088,2.06447,0.00934973,0.00934973,0.00934973
35,393.567,1.70343,1.20186,1.02373,0.00073,0.13889,0.00067,0.00022,2.63722,113.557,1.99152,0.00931067,0.00931067,0.00931067
36,404.718,1.62991,1.21152,1.00521,0.00088,0.13889,0.00055,9e-05,2.48708,199.674,2.00419,0.00927057,0.00927057,0.00927057
37,415.854,1.61279,1.23219,1.00858,0.00088,0.13889,0.00055,9e-05,2.48708,199.674,2.00419,0.00922942,0.00922942,0.00922942
38,427.124,1.66577,1.20405,0.98822,0.00025,0.05556,0.00018,2e-05,2.49036,294.698,1.94196,0.00918725,0.00918725,0.00918725
39,438.054,1.62166,1.17825,0.99834,0.00026,0.05556,0.00016,2e-05,2.55382,290.077,1.72129,0.00914405,0.00914405,0.00914405
40,449.214,1.69799,1.17356,1.00446,0.00044,0.08333,0.0003,0.00013,2.52177,358.994,1.58563,0.00909984,0.00909984,0.00909984
41,460.387,1.61588,1.17373,0.98822,0.00044,0.08333,0.0003,0.00013,2.52177,358.994,1.58563,0.00905463,0.00905463,0.00905463
42,471.477,1.7387,1.25018,1.02468,0.00016,0.02778,9e-05,5e-05,2.99624,542.581,1.72419,0.00900844,0.00900844,0.00900844
43,482.447,1.74539,1.20638,1.00193,0.00017,0.02778,0.0001,4e-05,2.99481,371.796,1.69603,0.00896127,0.00896127,0.00896127
44,493.476,1.80815,1.21964,0.99515,0.21212,0.06908,0.14484,0.07329,2.51277,106.907,1.53242,0.00891313,0.00891313,0.00891313
45,504.598,1.59348,1.1545,0.96792,0.21212,0.06908,0.14484,0.07329,2.51277,106.907,1.53242,0.00886404,0.00886404,0.00886404
46,515.532,1.62701,1.20393,0.95809,0.16577,0.1557,0.15803,0.06313,2.43218,19.1721,1.40901,0.00881401,0.00881401,0.00881401
47,526.398,1.64928,1.18542,0.99581,0.17631,0.14693,0.15488,0.05754,2.48148,11.2057,1.49001,0.00876305,0.00876305,0.00876305
48,537.216,1.63811,1.1687,0.99837,0.47836,0.15022,0.11954,0.04022,2.63061,11.7376,1.55808,0.00871117,0.00871117,0.00871117
49,548.198,1.60358,1.21522,1.00168,0.47836,0.15022,0.11954,0.04022,2.63061,11.7376,1.55808,0.00865839,0.00865839,0.00865839
50,558.963,1.62294,1.1281,0.97301,0.48095,0.14912,0.11974,0.04017,2.50685,5.66788,1.61047,0.00860473,0.00860473,0.00860473
51,569.725,1.70954,1.18359,0.98968,0.51564,0.15351,0.16044,0.06317,2.23418,3.12283,1.42782,0.00855018,0.00855018,0.00855018
52,580.478,1.57516,1.15186,0.97277,0.18132,0.16996,0.20421,0.0804,2.10742,2.5601,1.24888,0.00849477,0.00849477,0.00849477
53,591.24,1.59032,1.13493,0.96132,0.18132,0.16996,0.20421,0.0804,2.10742,2.5601,1.24888,0.00843851,0.00843851,0.00843851
54,601.916,1.55325,1.22794,0.97596,0.25144,0.26937,0.22287,0.08783,2.14997,2.69077,1.21248,0.00838141,0.00838141,0.00838141
55,612.578,1.55035,1.14338,0.97009,0.50656,0.24598,0.20335,0.09086,2.02613,2.13174,1.1432,0.00832349,0.00832349,0.00832349
56,623.24,1.49775,1.12079,0.9932,0.54073,0.21857,0.18349,0.07993,2.04871,1.89627,1.18076,0.00826477,0.00826477,0.00826477
57,633.955,1.57161,1.12544,0.95742,0.54073,0.21857,0.18349,0.07993,2.04871,1.89627,1.18076,0.00820525,0.00820525,0.00820525
58,644.63,1.54032,1.12149,0.98025,0.61872,0.28751,0.25149,0.11158,1.9822,1.5314,1.17152,0.00814495,0.00814495,0.00814495
59,655.285,1.50647,1.12452,0.96685,0.33962,0.44554,0.32236,0.17852,1.90755,1.58517,1.0964,0.00808389,0.00808389,0.00808389
60,665.904,1.4947,1.10646,0.97268,0.34414,0.41923,0.3263,0.18785,1.84002,1.59207,1.06816,0.00802208,0.00802208,0.00802208
61,676.593,1.51496,1.04335,0.95444,0.34414,0.41923,0.3263,0.18785,1.84002,1.59207,1.06816,0.00795954,0.00795954,0.00795954
62,687.311,1.50943,1.11804,0.96389,0.78177,0.41504,0.52466,0.3243,1.70554,1.31947,1.00472,0.00789628,0.00789628,0.00789628
63,697.951,1.43512,1.06758,0.94868,0.69399,0.59832,0.67692,0.39372,1.70929,1.19462,0.98658,0.00783231,0.00783231,0.00783231
64,708.604,1.5136,1.10905,0.96787,0.82164,0.44605,0.63833,0.39196,1.68848,1.28518,0.97903,0.00776766,0.00776766,0.00776766
65,719.316,1.44783,0.9844,0.92246,0.82164,0.44605,0.63833,0.39196,1.68848,1.28518,0.97903,0.00770234,0.00770234,0.00770234
66,730.18,1.44872,1.00732,0.94134,0.84722,0.34254,0.53704,0.35778,1.64226,1.43823,0.9713,0.00763637,0.00763637,0.00763637
67,740.857,1.44432,1.04031,0.9574,0.8255,0.42142,0.56193,0.37337,1.73403,1.26504,1.0003,0.00756976,0.00756976,0.00756976
68,751.632,1.46151,1.04664,0.95925,0.42154,0.63048,0.60253,0.36116,1.6999,1.18842,0.9837,0.00750252,0.00750252,0.00750252
69,762.333,1.45756,1.01075,0.9652,0.42154,0.63048,0.60253,0.36116,1.6999,1.18842,0.9837,0.00743468,0.00743468,0.00743468
70,773.017,1.4649,1.0394,0.93132,0.51724,0.82713,0.74912,0.4448,1.65929,1.16638,0.96411,0.00736625,0.00736625,0.00736625
71,783.763,1.51276,1.07968,0.95538,0.5576,0.58551,0.65561,0.44238,1.66593,1.16979,0.95285,0.00729725,0.00729725,0.00729725
72,794.502,1.54258,1.04016,0.95111,0.47296,0.6462,0.6288,0.41729,1.64991,1.20033,0.95034,0.0072277,0.0072277,0.0072277
73,805.313,1.49712,0.98684,0.94159,0.47296,0.6462,0.6288,0.41729,1.64991,1.20033,0.95034,0.00715761,0.00715761,0.00715761
74,816.024,1.44501,1.02425,0.94312,0.42651,0.69988,0.6532,0.43563,1.62182,1.3195,0.95233,0.007087,0.007087,0.007087
75,826.584,1.45007,1.08668,0.96893,0.6692,0.46187,0.66349,0.44977,1.57871,1.45893,0.9519,0.00701588,0.00701588,0.00701588
76,837.348,1.46546,1.00516,0.93208,0.63321,0.58516,0.75726,0.50848,1.58959,1.50601,0.95311,0.00694428,0.00694428,0.00694428
77,847.911,1.43284,0.97353,0.93809,0.63321,0.58516,0.75726,0.50848,1.58959,1.50601,0.95311,0.00687222,0.00687222,0.00687222
78,858.659,1.38342,1.00813,0.93027,0.52261,0.70139,0.6933,0.45711,1.60593,1.46917,0.95814,0.0067997,0.0067997,0.0067997
79,869.254,1.37827,0.98236,0.9539,0.77151,0.65947,0.73629,0.53451,1.56334,1.22675,0.93672,0.00672675,0.00672675,0.00672675
80,880.008,1.33397,0.97217,0.9427,0.80261,0.60927,0.74916,0.54012,1.59762,1.15056,0.95009,0.00665339,0.00665339,0.00665339
81,890.76,1.43534,0.99323,0.94142,0.80261,0.60927,0.74916,0.54012,1.59762,1.15056,0.95009,0.00657963,0.00657963,0.00657963
82,901.477,1.41443,0.98456,0.92547,0.84795,0.57873,0.78177,0.58115,1.59089,1.12539,0.95251,0.0065055,0.0065055,0.0065055
83,912.152,1.37167,0.997,0.94004,0.86325,0.48191,0.75283,0.56431,1.56507,1.20014,0.94197,0.00643101,0.00643101,0.00643101
84,922.91,1.40053,0.95907,0.9095,0.59249,0.57622,0.62049,0.43436,1.56484,1.19583,0.94058,0.00635617,0.00635617,0.00635617
85,933.48,1.39655,1.00884,0.94295,0.59249,0.57622,0.62049,0.43436,1.56484,1.19583,0.94058,0.00628101,0.00628101,0.00628101
86,944.126,1.37734,0.9393,0.92836,0.3986,0.72956,0.52588,0.34324,1.5982,1.2379,0.95178,0.00620555,0.00620555,0.00620555
87,954.68,1.37374,0.94059,0.94114,0.32877,0.57318,0.47133,0.29721,1.68164,1.29184,0.98082,0.00612981,0.00612981,0.00612981
88,965.451,1.4481,0.99936,0.95816,0.76319,0.30702,0.41364,0.26018,1.59675,1.30338,0.97297,0.0060538,0.0060538,0.0060538
89,976.123,1.47904,1.02203,0.92888,0.76319,0.30702,0.41364,0.26018,1.59675,1.30338,0.97297,0.00597754,0.00597754,0.00597754
90,986.726,1.42025,1.01105,0.93795,0.72709,0.38121,0.40455,0.24339,1.6456,1.25808,0.96112,0.00590105,0.00590105,0.00590105
91,997.388,1.44102,1.0339,0.94134,0.72977,0.37902,0.43038,0.24046,1.74059,1.23576,0.97089,0.00582435,0.00582435,0.00582435
92,1008.18,1.49443,1.02888,0.95075,0.6628,0.76091,0.72703,0.42401,1.66905,1.17729,0.95071,0.00574746,0.00574746,0.00574746
93,1018.78,1.35407,0.94928,0.9164,0.6628,0.76091,0.72703,0.42401,1.66905,1.17729,0.95071,0.0056704,0.0056704,0.0056704
94,1029.41,1.36875,0.9971,0.92292,0.88898,0.58729,0.77043,0.56351,1.58297,1.25253,0.93062,0.00559318,0.00559318,0.00559318
95,1040.11,1.34664,0.9204,0.91055,0.73632,0.55911,0.71435,0.52414,1.55257,1.33232,0.91983,0.00551584,0.00551584,0.00551584
96,1050.77,1.35522,0.93913,0.91323,0.66097,0.58184,0.72352,0.4888,1.61346,1.28489,0.92643,0.00543837,0.00543837,0.00543837
97,1061.5,1.37381,0.95443,0.931,0.66097,0.58184,0.72352,0.4888,1.61346,1.28489,0.92643,0.00536081,0.00536081,0.00536081
98,1072.14,1.33876,0.88817,0.90693,0.65386,0.75585,0.76121,0.52951,1.63183,1.15149,0.92946,0.00528318,0.00528318,0.00528318
99,1082.89,1.36215,0.89591,0.91792,0.683,0.78363,0.79634,0.55541,1.56678,1.07229,0.92119,0.00520548,0.00520548,0.00520548
100,1093.66,1.37047,0.94432,0.94628,0.708,0.82497,0.80705,0.59884,1.52733,1.05077,0.91674,0.00512775,0.00512775,0.00512775
101,1104.26,1.36654,0.92038,0.91691,0.708,0.82497,0.80705,0.59884,1.52733,1.05077,0.91674,0.00505,0.00505,0.00505
102,1115.04,1.33991,0.8885,0.9067,0.59379,0.79667,0.79583,0.59717,1.52465,1.0544,0.9179,0.00497225,0.00497225,0.00497225
103,1125.84,1.29112,0.90364,0.91404,0.70073,0.65387,0.80085,0.58338,1.5773,1.07463,0.92359,0.00489452,0.00489452,0.00489452
104,1136.55,1.34352,0.92257,0.92221,0.83481,0.69866,0.83756,0.61479,1.56379,1.05222,0.91796,0.00481682,0.00481682,0.00481682
105,1147.17,1.36304,0.96748,0.91124,0.83481,0.69866,0.83756,0.61479,1.56379,1.05222,0.91796,0.00473919,0.00473919,0.00473919
106,1157.85,1.32499,0.88777,0.91255,0.83878,0.77657,0.86179,0.63097,1.51557,1.02704,0.91312,0.00466163,0.00466163,0.00466163
107,1168.55,1.29407,0.93451,0.92414,0.88402,0.74884,0.86048,0.62885,1.4754,1.00258,0.90837,0.00458416,0.00458416,0.00458416
108,1179.56,1.30119,0.86501,0.90207,0.77489,0.79888,0.83272,0.61451,1.45495,1.02364,0.9039,0.00450682,0.00450682,0.00450682
109,1190.23,1.24564,0.87957,0.8999,0.77489,0.79888,0.83272,0.61451,1.45495,1.02364,0.9039,0.0044296,0.0044296,0.0044296
110,1201,1.28828,0.86728,0.90379,0.82914,0.74726,0.84625,0.61898,1.4747,1.05051,0.90301,0.00435254,0.00435254,0.00435254
111,1211.74,1.28138,0.94484,0.90847,0.69533,0.81178,0.81804,0.60316,1.51055,1.06934,0.90353,0.00427565,0.00427565,0.00427565
112,1222.59,1.23249,0.86122,0.88646,0.68129,0.80988,0.81926,0.61702,1.49358,1.05598,0.89892,0.00419895,0.00419895,0.00419895
113,1233.54,1.27466,0.87881,0.90211,0.68129,0.80988,0.81926,0.61702,1.49358,1.05598,0.89892,0.00412246,0.00412246,0.00412246
114,1244.11,1.25446,0.83798,0.90745,0.78499,0.71413,0.81691,0.61174,1.47449,1.03959,0.89677,0.0040462,0.0040462,0.0040462
115,1254.95,1.24887,0.87085,0.90228,0.77005,0.72749,0.83138,0.62119,1.45133,1.01957,0.89857,0.00397019,0.00397019,0.00397019
116,1265.65,1.24569,0.84758,0.9169,0.78711,0.63286,0.77981,0.56726,1.45667,1.10165,0.91182,0.00389445,0.00389445,0.00389445
117,1276.45,1.29509,0.87879,0.89196,0.78711,0.63286,0.77981,0.56726,1.45667,1.10165,0.91182,0.00381899,0.00381899,0.00381899
118,1287.17,1.27969,0.89974,0.9187,0.7935,0.54477,0.75958,0.56293,1.46983,1.16344,0.91711,0.00374383,0.00374383,0.00374383
119,1298.02,1.32646,0.87608,0.8952,0.61612,0.71648,0.72809,0.53609,1.49219,1.17108,0.91533,0.00366899,0.00366899,0.00366899
120,1308.76,1.21737,0.84484,0.89925,0.65286,0.7098,0.75847,0.56337,1.51659,1.10836,0.90992,0.0035945,0.0035945,0.0035945
121,1319.27,1.26681,0.87153,0.91778,0.65286,0.7098,0.75847,0.56337,1.51659,1.10836,0.90992,0.00352037,0.00352037,0.00352037
122,1329.92,1.21159,0.85106,0.90743,0.63273,0.73428,0.77462,0.56781,1.533,1.07664,0.91633,0.00344661,0.00344661,0.00344661
123,1340.47,1.26164,0.85779,0.89125,0.64006,0.73977,0.80352,0.56146,1.5196,1.03793,0.9119,0.00337325,0.00337325,0.00337325
124,1351.12,1.22664,0.83986,0.89946,0.89373,0.66563,0.80812,0.58995,1.50132,1.00906,0.91477,0.0033003,0.0033003,0.0033003
125,1361.87,1.27615,0.83533,0.8939,0.89373,0.66563,0.80812,0.58995,1.50132,1.00906,0.91477,0.00322778,0.00322778,0.00322778
126,1372.51,1.21972,0.80815,0.896,0.8725,0.66886,0.80307,0.61439,1.46307,0.98314,0.90556,0.00315572,0.00315572,0.00315572
127,1383.08,1.25385,0.83911,0.89191,0.84756,0.68202,0.79909,0.5981,1.46218,0.9802,0.90199,0.00308412,0.00308412,0.00308412
128,1393.73,1.26825,0.87378,0.89459,0.84208,0.68387,0.83865,0.62939,1.50393,0.97102,0.90465,0.003013,0.003013,0.003013
129,1404.37,1.27707,0.85134,0.89371,0.84208,0.68387,0.83865,0.62939,1.50393,0.97102,0.90465,0.00294239,0.00294239,0.00294239
130,1414.95,1.26504,0.8584,0.91273,0.80838,0.79084,0.87008,0.64992,1.52517,0.97883,0.91084,0.0028723,0.0028723,0.0028723
131,1425.58,1.24914,0.81927,0.90417,0.78278,0.8392,0.85391,0.64376,1.5194,1.00748,0.91471,0.00280275,0.00280275,0.00280275
132,1436.19,1.22879,0.81284,0.88071,0.7168,0.87178,0.81199,0.59521,1.48513,1.01572,0.91106,0.00273375,0.00273375,0.00273375
133,1447.02,1.15023,0.81852,0.89267,0.7168,0.87178,0.81199,0.59521,1.48513,1.01572,0.91106,0.00266532,0.00266532,0.00266532
134,1457.53,1.25019,0.84364,0.91072,0.79682,0.82018,0.83775,0.61396,1.4534,1.01908,0.90632,0.00259748,0.00259748,0.00259748
135,1468.11,1.21511,0.87167,0.88577,0.78205,0.83516,0.84474,0.64797,1.43867,1.01378,0.90089,0.00253024,0.00253024,0.00253024
136,1478.75,1.21711,0.81089,0.89509,0.76821,0.82812,0.86347,0.66466,1.44302,1.00921,0.89834,0.00246363,0.00246363,0.00246363
137,1489.25,1.20631,0.80954,0.88713,0.76821,0.82812,0.86347,0.66466,1.44302,1.00921,0.89834,0.00239766,0.00239766,0.00239766
138,1499.95,1.21692,0.80252,0.88904,0.80447,0.85526,0.86693,0.6579,1.4392,0.99505,0.89782,0.00233234,0.00233234,0.00233234
139,1510.6,1.19682,0.84169,0.89252,0.79055,0.84567,0.85292,0.65095,1.42419,0.9831,0.89715,0.00226769,0.00226769,0.00226769
140,1521.23,1.17856,0.8535,0.91309,0.72656,0.80749,0.84776,0.648,1.41588,0.99609,0.89826,0.00220372,0.00220372,0.00220372
141,1531.77,1.12982,0.76766,0.89156,0.72656,0.80749,0.84776,0.648,1.41588,0.99609,0.89826,0.00214046,0.00214046,0.00214046
142,1542.43,1.17882,0.83056,0.90755,0.8024,0.75979,0.81978,0.61538,1.40809,1.0257,0.89831,0.00207792,0.00207792,0.00207792
143,1553.01,1.15763,0.80291,0.87949,0.67462,0.78764,0.81093,0.61783,1.40809,1.05109,0.90151,0.00201611,0.00201611,0.00201611
144,1563.64,1.17057,0.78403,0.89052,0.6695,0.8569,0.80539,0.60763,1.40397,1.02721,0.90504,0.00195505,0.00195505,0.00195505
145,1574.44,1.16529,0.78485,0.87313,0.6695,0.8569,0.80539,0.60763,1.40397,1.02721,0.90504,0.00189475,0.00189475,0.00189475
146,1585.15,1.18497,0.83542,0.88473,0.80705,0.68773,0.7712,0.57002,1.39452,0.99339,0.90328,0.00183523,0.00183523,0.00183523
147,1596.2,1.17814,0.8146,0.87674,0.75987,0.79255,0.80446,0.59084,1.40389,0.98516,0.9043,0.00177651,0.00177651,0.00177651
148,1607.61,1.14066,0.77987,0.86253,0.79343,0.80033,0.79947,0.59695,1.40332,0.97551,0.90498,0.00171859,0.00171859,0.00171859
149,1618.39,1.23952,0.80295,0.87471,0.79343,0.80033,0.79947,0.59695,1.40332,0.97551,0.90498,0.00166149,0.00166149,0.00166149
150,1629.22,1.24056,0.83184,0.89647,0.82477,0.807,0.79946,0.59438,1.39761,0.97201,0.90228,0.00160523,0.00160523,0.00160523
151,1640.57,1.16663,0.78246,0.88158,0.77205,0.82529,0.8146,0.60862,1.40694,0.97443,0.90202,0.00154982,0.00154982,0.00154982
152,1651.38,1.16234,0.78869,0.87741,0.7524,0.82844,0.82738,0.61662,1.41592,0.99134,0.90422,0.00149527,0.00149527,0.00149527
153,1662.02,1.11742,0.79162,0.89052,0.7524,0.82844,0.82738,0.61662,1.41592,0.99134,0.90422,0.00144161,0.00144161,0.00144161
154,1672.85,1.1517,0.77351,0.87967,0.77069,0.7825,0.8424,0.62098,1.41372,1.01096,0.9033,0.00138883,0.00138883,0.00138883
155,1684.23,1.17197,0.78667,0.88047,0.7498,0.74845,0.82756,0.60449,1.40887,1.03542,0.90382,0.00133695,0.00133695,0.00133695
156,1695,1.14913,0.76074,0.87932,0.69801,0.78571,0.80347,0.59724,1.39829,1.06303,0.89975,0.00128599,0.00128599,0.00128599
157,1705.76,1.18377,0.82302,0.89301,0.69801,0.78571,0.80347,0.59724,1.39829,1.06303,0.89975,0.00123596,0.00123596,0.00123596
158,1717.11,1.1774,0.72968,0.86682,0.67714,0.76762,0.7637,0.57123,1.39585,1.06823,0.89409,0.00118687,0.00118687,0.00118687
159,1728.28,1.16489,0.78964,0.88523,0.67391,0.76476,0.76162,0.58077,1.4068,1.06352,0.89458,0.00113873,0.00113873,0.00113873
160,1739.52,1.15037,0.76068,0.87185,0.67295,0.8,0.7603,0.58722,1.40673,1.06486,0.89354,0.00109156,0.00109156,0.00109156
161,1750.95,1.14318,0.75,0.85567,0.67295,0.8,0.7603,0.58722,1.40673,1.06486,0.89354,0.00104537,0.00104537,0.00104537
162,1761.94,1.14128,0.77651,0.88931,0.70521,0.81124,0.76692,0.59063,1.40367,1.052,0.89215,0.00100016,0.00100016,0.00100016
163,1773.01,1.21455,0.77481,0.88051,0.7006,0.81509,0.77908,0.59121,1.39995,1.03312,0.89208,0.000955951,0.000955951,0.000955951
164,1783.84,1.14492,0.76578,0.87225,0.68973,0.85034,0.79978,0.61778,1.40139,1.00888,0.89447,0.000912754,0.000912754,0.000912754
165,1795.15,1.12986,0.76704,0.87003,0.68973,0.85034,0.79978,0.61778,1.40139,1.00888,0.89447,0.000870577,0.000870577,0.000870577
166,1805.97,1.13964,0.78508,0.87214,0.71216,0.89233,0.81124,0.62596,1.40244,0.98182,0.89652,0.000829431,0.000829431,0.000829431
167,1816.83,1.13793,0.76666,0.88585,0.70746,0.90591,0.81486,0.6278,1.39905,0.96383,0.89748,0.000789327,0.000789327,0.000789327
168,1827.86,1.10419,0.75582,0.8745,0.72404,0.88819,0.8379,0.64406,1.39441,0.95424,0.89723,0.000750274,0.000750274,0.000750274
169,1838.7,1.10067,0.71633,0.85928,0.72404,0.88819,0.8379,0.64406,1.39441,0.95424,0.89723,0.000712282,0.000712282,0.000712282
170,1850.3,1.10923,0.76722,0.88253,0.7486,0.84688,0.84406,0.64923,1.39409,0.94616,0.8967,0.00067536,0.00067536,0.00067536
171,1861.75,1.11756,0.74476,0.86753,0.75807,0.8505,0.85057,0.65585,1.39698,0.93408,0.89666,0.000639518,0.000639518,0.000639518
172,1872.83,1.12506,0.74417,0.86183,0.79383,0.83109,0.8498,0.65402,1.40578,0.92981,0.89793,0.000604763,0.000604763,0.000604763
173,1883.73,1.16135,0.8144,0.87579,0.79383,0.83109,0.8498,0.65402,1.40578,0.92981,0.89793,0.000571106,0.000571106,0.000571106
174,1894.57,1.08675,0.7181,0.86111,0.8228,0.80774,0.84696,0.65044,1.40594,0.92831,0.89772,0.000538554,0.000538554,0.000538554
175,1905.42,1.12024,0.71477,0.8634,0.8416,0.8052,0.84659,0.64979,1.4014,0.93101,0.89726,0.000507115,0.000507115,0.000507115
176,1916.45,1.12559,0.74162,0.87168,0.82441,0.80535,0.84006,0.63325,1.40014,0.93643,0.89593,0.000476796,0.000476796,0.000476796
177,1927.41,1.11893,0.72411,0.8823,0.82441,0.80535,0.84006,0.63325,1.40014,0.93643,0.89593,0.000447606,0.000447606,0.000447606
178,1938.51,1.06999,0.72743,0.85585,0.74504,0.84174,0.83624,0.62808,1.39591,0.93925,0.89558,0.000419552,0.000419552,0.000419552
179,1949.37,1.15051,0.76488,0.87961,0.79906,0.81827,0.85677,0.64208,1.39143,0.9349,0.89605,0.00039264,0.00039264,0.00039264
180,1960.47,1.10718,0.72907,0.88061,0.79964,0.81816,0.83901,0.62687,1.38559,0.9304,0.89664,0.000366877,0.000366877,0.000366877
181,1971.24,1.0875,0.71581,0.87455,0.79964,0.81816,0.83901,0.62687,1.38559,0.9304,0.89664,0.00034227,0.00034227,0.00034227
182,1982.6,1.06232,0.70333,0.85971,0.80858,0.81749,0.85689,0.64421,1.38038,0.92462,0.89651,0.000318825,0.000318825,0.000318825
183,1994.3,1.0713,0.72756,0.86584,0.81201,0.81728,0.85847,0.65234,1.37315,0.91904,0.8954,0.000296546,0.000296546,0.000296546
184,2006.07,1.06991,0.70826,0.85479,0.81312,0.81746,0.85906,0.65933,1.3666,0.91439,0.89354,0.000275441,0.000275441,0.000275441
185,2017.45,1.10266,0.69874,0.86835,0.81312,0.81746,0.85906,0.65933,1.3666,0.91439,0.89354,0.000255513,0.000255513,0.000255513
186,2029.19,1.10906,0.70546,0.86175,0.81446,0.81631,0.86228,0.67363,1.36151,0.91108,0.89187,0.000236769,0.000236769,0.000236769
187,2040.86,1.09283,0.72319,0.86758,0.8142,0.81747,0.86552,0.67601,1.35694,0.90662,0.88991,0.000219212,0.000219212,0.000219212
188,2052.14,1.07512,0.70766,0.86658,0.80932,0.81762,0.86734,0.67927,1.3561,0.90285,0.88868,0.000202847,0.000202847,0.000202847
